danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.52,0.889,-5.216,0.0931,0.00956,1.67e-06,0.268,0.385,126.238,6GruDJuSzUcb7GABUDmhFk,190133
0.199,0.951,-6.277,0.238,0.000907,0.0893,0.954,0.131,98.335,67vnqJqWWlhSSkBj3wUasJ,452293
0.489,0.79,-6.154,0.0359,0.132,0.0372,0.0468,0.819,99.588,0N7te6wzRbh8vrbMILHZWK,215533
0.653,0.82,-4.276,0.0375,0.162,1.31e-06,0.199,0.503,104.617,54hVYvjP7uWq4mYfMeZYBO,280813
0.318,0.93,-2.677,0.0562,0.000479,0.000409,0.228,0.572,83.372,67f8z1qeIKaVawWsYQkSHv,229373
0.674,0.63,-6.915,0.101,0.0534,2.51e-06,0.0948,0.655,180.022,3E3f3Po59cqs9gS3vexHjB,245293
0.573,0.907,-4.138,0.0372,0.0308,3.02e-06,0.415,0.837,128.87,5eHPODjuuKkrJXwhhaMaQa,239840
0.393,0.917,-4.347,0.0581,0.619,5.39e-05,0.118,0.312,90.519,5H67SclbklDPREtiB2mPUn,317413
0.596,0.935,-2.412,0.0741,0.127,0.0,0.294,0.912,205.984,7whM5VFdH5ddvNYO7HIfvs,249760
0.566,0.827,-6.688,0.056,0.00219,1.35e-05,0.0412,0.759,163.742,4j0QTMiqWWnyLbJZHLo6NE,192040
0.315,0.938,-6.264,0.086,0.00499,5.6e-05,0.19,0.527,125.277,3VPcxdwwo9TcjAOYZa5ZrP,284107
0.896,0.526,-7.732,0.0578,0.124,0.0307,0.185,0.73,97.012,3TBHYzTPw0Hv05hCAtTJG0,217587
0.549,0.789,-6.071,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,1Q3t9fWvHUXKsMmpD2XpUu,214387
0.47,0.612,-7.413,0.028,0.00668,0.0,0.14,0.382,153.926,4gXKQnK7G429gieHHY4Y7z,279507
0.535,0.967,-4.082,0.0678,0.000885,0.0181,0.233,0.353,110.975,2cc9k15AifO7RfxxuEExkS,291307
0.597,0.554,-14.144,0.0425,0.029,0.0,0.0766,0.963,117.835,3bWGaqVeYKMlLss40mPgNn,133200
0.593,0.712,-6.325,0.0286,0.00184,0.0,0.128,0.473,124.013,7nAfXgeHfDO50upcOjJOaq,231307
0.697,0.84,-4.602,0.054,0.106,0.0,0.748,0.452,128.034,650OeHTLxZAQmb4aEbGmaA,211413
0.705,0.887,-5.168,0.0318,0.0323,0.000578,0.227,0.873,115.97,4bMIRaesSZwIldFWCGs96S,225427
0.558,0.749,-7.149,0.0311,0.108,0.129,0.728,0.64,109.976,5w18P4Ww5qrDNqx9tlBEMv,378013
0.734,0.804,-7.946,0.0811,0.264,0.0,0.0555,0.746,165.995,05tKse2mbMxPPDqJDPunMD,201687
0.294,0.569,-6.288,0.0413,0.544,1.59e-05,0.09,0.285,115.883,1VTnKiJEMISaPtwAjXea7v,183272
0.509,0.458,-5.989,0.0282,0.802,7.79e-05,0.309,0.34,90.552,6Nx8jISRsv942G7w9k8wH0,202034
0.626,0.793,-5.522,0.0441,0.0402,0.0,0.0909,0.408,97.011,5xey3cl8y5fWst3EKgPFk8,196712
0.583,0.9,-6.085,0.0458,0.0319,3.84e-06,0.151,0.867,147.01,2PGaYCles9SXXCjYOcjyfk,234451
0.729,0.663,-5.096,0.0326,0.0558,3.01e-06,0.0595,0.927,101.254,5MRt5JfLp42Nvj5Gg2ZRwO,259467
0.617,0.761,-7.731,0.0277,0.00161,0.0232,0.0925,0.746,123.97,687Im7etBeUYgf8krKzJBJ,249520
0.76,0.551,-7.108,0.0432,0.0667,1.39e-05,0.157,0.713,134.073,6jCluZN1NGU9XHl3gy8lPh,179793
0.643,0.531,-8.565,0.142,0.262,0.0335,0.329,0.72,80.949,1nYSfd4kcnqlMTFqiS04FY,229693
0.808,0.967,-3.745,0.0634,0.00694,0.00754,0.12,0.396,102.082,6gk7eIvFcot5uBVOE6MBzE,169412
0.704,0.602,-9.42,0.221,0.0265,0.724,0.114,0.629,159.993,7fn5EsUC379dV56jtcqR93,181013
0.775,0.815,-4.699,0.0691,0.297,1.34e-06,0.0968,0.828,100.972,7gtNFCgHuNrQ5rvjfMgaGF,147947
0.704,0.662,-8.026,0.116,0.0847,0.0,0.0876,0.399,95.498,0cC2NSGnOm7FJBCj3o2477,252578
0.661,0.696,-6.391,0.175,0.00148,1.88e-06,0.101,0.575,98.098,5kyBYuwctE9Zsu6ThGQvql,171429
0.736,0.735,-6.448,0.0385,0.0572,0.019,0.271,0.692,143.01,7mnk9W0umx7q4Vo4FjtOot,327987
0.705,0.884,-6.045,0.0532,0.00385,3.94e-06,0.0947,0.641,116.044,0RpDP1QKdqj6WMIeSIbNr7,216100
0.643,0.883,-5.114,0.0441,0.0021,0.000164,0.195,0.52,106.028,6wPAXpyKHQSKQ762q5feJh,222041
0.293,0.932,-6.839,0.051,0.0136,0.906,0.289,0.657,173.262,3OnCnEWgy79xR5pr2kv4TX,135973
0.311,0.884,-4.313,0.0703,0.000133,0.0265,0.124,0.364,131.733,2o0fZALPlVohLSNrjYN3I5,223560
0.839,0.858,-10.547,0.101,0.0122,0.000421,0.0642,0.629,118.223,6Bzd2G8dTQNHEOlL3qj1WM,265893
0.818,0.728,-8.331,0.0314,0.232,0.0642,0.251,0.975,113.059,1gFNm7cXfG1vSMcxPpSxec,188960
0.703,0.923,-6.377,0.0341,0.0687,0.00574,0.0788,0.566,117.987,5YuWJri2hk7HkeYySsipKm,214560
0.821,0.888,-5.034,0.0841,0.0153,0.0,0.0881,0.859,120.032,54LRRk6TQw7cVKNSGgys9q,242000
0.582,0.874,-8.319,0.0295,7.54e-05,0.089,0.156,0.6,108.027,6pI8Uof1KeGSA923YuQAPV,313080
0.541,0.754,-5.274,0.175,0.0545,0.0,0.633,0.548,92.006,2kGs7lIyOluwcbiCHbOzZV,198769
0.597,0.733,-4.727,0.11,0.00457,0.00191,0.501,0.866,87.479,6ReKt5x6FVUXTMdWNC6GAQ,182653
0.508,0.623,-6.919,0.0564,0.0336,0.0,0.208,0.785,173.778,7kIwVGX93RF6c8ZLKpeiNN,217693
0.635,0.659,-4.92,0.155,0.309,0.0,0.302,0.54,178.018,3nodtPfXcok53E8Uze8gvD,187589
0.609,0.914,-4.625,0.0353,4.66e-05,0.86,0.185,0.963,131.012,5fxrnG0VTla4dlTmjLkoPN,135666
0.915,0.807,-9.636,0.13,0.011,0.000122,0.201,0.709,127.35,4FupIlegZgvXUuK79qcoKW,319960
0.711,0.483,-11.211,0.0298,0.434,0.012,0.0284,0.884,91.652,3ocm1Cf1Dk1ODrdBdybh82,169998
0.159,0.946,-5.756,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,4A065x9kJt955eGVqf813g,149467
0.788,0.48,-8.704,0.0362,0.0109,0.0,0.0989,0.843,145.0,3ciN7oFUJVUOO6tlkwJpC0,239480
0.246,0.991,-3.903,0.087,0.00944,0.0753,0.867,0.415,159.39,0wzRcekWyVCSyPtlPOeJau,187147
0.281,0.814,-6.127,0.0464,0.000245,6.64e-06,0.134,0.175,106.791,3I50P6a8P4c9SxIYSeZUhS,284997
0.522,0.88,-4.104,0.0633,9.38e-05,0.00111,0.0812,0.701,174.762,0arNrzPygksLY2pEbRgBjw,219267
0.821,0.606,-5.876,0.0437,0.0168,0.0037,0.117,0.636,110.007,5sfMcsBXUl7RkYbyB5H85q,189818
0.442,0.896,-4.616,0.079,0.0219,0.0,0.383,0.573,155.044,4yRyg2PDRHRq5zw81z3Per,218000
0.587,0.616,-14.234,0.0486,0.246,0.162,0.079,0.473,108.838,0NcpDHxwyI39iZhhuMya4j,266240
0.375,0.68,-7.015,0.0441,4.07e-05,0.0908,0.0851,0.367,91.424,3vcybGRC3eU6btnEWuFWII,299267
0.365,0.466,-7.514,0.0418,0.161,6.68e-06,0.106,0.487,95.163,1PXsUXSM3LF2XNSkmIldPb,251267
0.271,0.551,-8.46,0.0272,0.0307,0.000581,0.118,0.2,143.899,0wvIGFIgbyz4JNwQhZgTv2,374333
0.563,0.774,-4.519,0.0416,0.0984,7e-06,0.0854,0.777,161.053,6XitSoMd9ppst3oBCkBLCl,235677
0.689,0.8,-4.036,0.0372,0.0781,1.09e-06,0.112,0.363,124.978,4afS9E6f1vkZjdYRVl1VvA,182000
0.71,0.887,-4.567,0.0745,0.00951,0.0,0.082,0.512,104.95,1nhtBtm5sRAjhBvDrsKGDn,196571
0.563,0.946,-2.673,0.0523,0.0149,0.0,0.191,0.52,117.096,3V6iTpZhci748mC2Fod98t,179947
0.547,0.936,-4.023,0.102,0.23,3.04e-06,0.172,0.642,120.003,22OqansuvEMQu9W0EfiGTI,177200
0.586,0.792,-5.215,0.0352,0.0479,0.0,0.0914,0.908,161.979,70o7asCNkhs7TF3wT6qixV,196227
0.619,0.831,-7.079,0.0421,0.13,0.000577,0.342,0.832,140.586,3agCWO4dFftYWQBJYY1pTk,197240
0.54,0.83,-4.997,0.0348,0.151,2.8e-06,0.589,0.553,112.469,2dgjjOdz8qnGXLos9xbNNV,250067
0.607,0.939,-4.95,0.0375,0.0166,0.0081,0.0941,0.764,157.957,1jzZZsfzxsebFa6KpWXaAr,243067
0.616,0.811,-4.804,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,2P61EK6DMGyVyssLWS4fKy,253093
0.487,0.936,-4.38,0.0648,0.00511,4.67e-06,0.355,0.628,116.032,3JMy4HCSvdwY6FMtvkdKfF,185424
0.278,0.686,-8.731,0.034,7.37e-06,0.822,0.0939,0.334,91.852,6UuGRkwfLwBAfmHktU9GNA,223920
0.581,0.889,-5.521,0.0364,0.00181,8.06e-06,0.122,0.397,102.951,117LA4c5O1XWnU2GtEFTKP,226907
0.533,0.948,-3.068,0.0588,0.000517,8e-05,0.132,0.352,100.526,64OgeRsJxn4p3Ed9khDFA9,214667
0.711,0.412,-13.873,0.0659,0.308,0.00126,0.0882,0.849,123.35,4TDLfAmx45EpSiQYG6hCzT,209267
0.853,0.703,-8.799,0.0586,0.0438,0.00044,0.0646,0.829,115.397,3odqT6FRAUAFCeOmNFmLrb,269053
0.556,0.839,-5.785,0.0387,0.175,5.74e-06,0.513,0.527,92.98,7MfQyndzk9R3pRRl5eGnNV,283933
0.412,0.92,-4.852,0.0575,0.000456,0.0026,0.11,0.455,93.162,7xyYsOvq5Ec3P4fr6mM9fD,227440
0.474,0.904,-4.792,0.0347,0.0101,0.0149,0.0897,0.511,95.003,4WMFaAJHpY7DtQbyYeqwz4,222720
0.359,0.976,-3.615,0.0807,0.000396,0.664,0.367,0.681,178.063,35U29cKoIdbZIiTT9ibh3h,214573
0.547,0.937,-9.507,0.0615,0.815,2.42e-06,0.104,0.704,126.684,3AQdem1griMCmVRJjvS43r,138613
0.699,0.568,-11.261,0.105,0.379,0.00913,0.336,0.702,96.565,2AFJm70C2psT6i9IM5WF2U,252933
0.624,0.858,-4.341,0.033,0.00205,8.94e-05,0.136,0.719,134.014,0QeR9qS8tqumgcjAFIwpTr,223784
0.734,0.586,-11.866,0.129,0.125,0.0,0.0367,0.762,109.933,3nFJbZCHP4d9vduKjJLdBL,230467
0.731,0.875,-6.393,0.0457,0.000367,0.858,0.289,0.164,112.78,2mv6GY70UsHiTCGQZ4JfgC,594453
0.292,0.966,-4.336,0.0666,0.00521,0.00517,0.211,0.504,118.822,4kXV4Kf4IeeA9Ah9RH3VY1,278858
0.256,0.423,-11.994,0.035,0.000788,0.402,0.25,0.441,173.27,5MtN38MGEWJt60LwtBmFNP,320907
0.37,0.866,-3.879,0.0384,0.0868,0.0,0.137,0.427,162.086,74irxdVWstNlEQjsvArITq,316693
0.582,0.641,-7.621,0.0297,0.237,0.0,0.132,0.86,148.634,3vO2BbrhKNV2PDl276BUIZ,177267
0.586,0.667,-11.31,0.0271,0.141,6.59e-06,0.0437,0.656,114.201,7ibhmgDv9lrwzCZBUCzBxL,230240
0.592,0.909,-6.288,0.055,0.000726,0.000398,0.085,0.517,123.086,5xpyX5m0fivzAred2yI8og,319320
0.461,0.755,-3.71,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,32kmXl5F8I3XDVKNfwwM4J,236627
0.7,0.726,-7.717,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,6BD1X1PeV5UzYUdiVaD2yL,243267
0.49,0.65,-8.613,0.0661,0.0155,0.000153,0.24,0.66,149.584,7dZoafp6V9KjlpLNmg87qO,302592
0.903,0.452,-8.491,0.0505,0.105,5.18e-05,0.27,0.969,102.742,49slT7gVW0zj1KIG8w6DoL,172920
0.346,0.749,-6.506,0.035,0.00167,8.86e-05,0.648,0.315,102.591,7w6PJe5KBPyvuRYxFkPssC,443240
0.584,0.509,-13.109,0.0287,0.267,0.00252,0.36,0.367,90.457,0HLWvLKQWpFdPhgk6ym58n,175480
0.597,0.775,-8.007,0.0325,0.3,0.0,0.318,0.956,128.358,73C1yErumNeDkjHBtmA5Tc,182040
0.66,0.583,-7.361,0.0512,0.282,0.0,0.0553,0.941,125.44,48ZjHLkaHpXIlGGYUlb3bZ,144147
0.688,0.748,-9.39,0.0377,0.0801,0.00453,0.136,0.892,114.144,63vL5oxWrlvaJ0ayNaQnbX,153813
0.419,0.514,-11.642,0.0285,0.0619,0.000287,0.795,0.634,172.159,6FfE10CNarokEyIGxWhz2g,224583
0.611,0.929,-7.144,0.0475,0.13,0.0021,0.807,0.886,121.213,2EVa2adJUhidGNQskmRU64,249661
0.493,0.687,-7.344,0.0301,0.0246,1.33e-05,0.0928,0.735,103.105,5C1kiyf19ASRaACu8ZSKvO,183160
0.462,0.767,-5.038,0.0686,0.0395,0.0,0.728,0.901,201.064,5RBx3tM9hmVJAOnSUHIWkn,240320
0.558,0.93,-5.742,0.0404,0.0614,0.00238,0.137,0.454,119.97,2Yp9RZD8reu2mQ2mgFGfOZ,212053
0.538,0.926,-3.125,0.0415,0.000757,0.0,0.0816,0.961,143.978,0Nv1Mk5Np7XDcoHxqxKaLy,187648
0.643,0.768,-5.214,0.0421,0.0345,0.213,0.254,0.687,142.993,3uAitYZBOd2GhLCDNhWpRp,164224
0.58,0.903,-4.315,0.103,0.051,8.84e-06,0.423,0.618,105.992,2NV0GkB2xbAQVjeEYbDXUS,186000
0.7,0.824,-2.941,0.0302,0.0904,0.0,0.0912,0.565,102.983,4CKkgaaGV8t0s39wM1HEg0,210000
0.477,0.581,-7.555,0.123,0.454,1.55e-06,0.196,0.17,110.05,4eH3qnClTH1uxtEh62OfsG,193143
0.657,0.862,-5.048,0.0275,0.52,0.0,0.152,0.849,104.031,7mFNmurtskRmkxR01mYPfx,169813
0.518,0.985,-3.984,0.0439,0.00227,0.851,0.371,0.236,134.007,07DBrh8lv2unMM5ho0BcNd,207752
0.625,0.871,-3.995,0.0398,0.00233,0.0,0.103,0.84,149.082,5qlmB5wVFkUWOhTkS2L3XF,208613
0.552,0.902,-2.599,0.0553,0.00866,0.00594,0.134,0.224,172.081,1f1rIAbu2ni1PxOPOBBu4g,207645
0.696,0.229,-7.911,0.0331,0.828,1.34e-05,0.152,0.603,113.273,41Az1BCotlAUt7Ud8k6H2Y,210467
0.314,0.9,-4.856,0.124,0.0134,0.000112,0.263,0.731,181.397,32357rDtDcUOJk64bbjV0u,247227
0.678,0.794,-6.727,0.0702,0.0133,0.168,0.211,0.555,98.004,1tEl3iF6mplsYRDKZ0i9tm,189452
0.799,0.549,-6.456,0.207,0.194,0.0,0.111,0.407,127.968,0j03Fm1PU0TafzBZq5r5Af,222537
0.597,0.73,-7.48,0.0346,0.00895,0.017,0.122,0.507,129.746,3dKGK0ALdWHldGJEXpwt3K,231467
0.664,0.547,-11.594,0.0281,0.139,1.79e-06,0.239,0.964,132.943,74jZhGv0fdLaf9q8AZZ15k,172733
0.461,0.818,-8.482,0.125,0.305,0.0,0.266,0.721,92.305,6gQZKkphKIMxZgca5r7ImA,229653
0.736,0.847,-4.287,0.0756,0.358,0.0,0.101,0.915,143.996,7IQ7Tk8D6fFAgl6aL7u5ia,223854
0.402,0.658,-7.541,0.0302,0.3,0.000166,0.114,0.182,76.012,2iv5pogsl0N4FrXgMbuNLf,289787
0.682,0.521,-4.802,0.0317,0.663,0.0,0.135,0.319,121.928,05NSS4q3BxCMnQlgMkzj0F,259800
0.648,0.561,-7.874,0.0532,0.541,0.0,0.157,0.512,172.064,2L2yrCLlhXt8YC52vB4N8m,204320
0.596,0.395,-6.622,0.0275,0.506,0.0,0.106,0.308,148.227,6ZKBtu3j9rtYm3tjIqDkn6,211253
0.439,0.824,-4.026,0.0391,0.033,2.57e-05,0.711,0.307,92.628,57hzU8E0TywFqnydVZZ6i5,305040
0.463,0.808,-4.541,0.0329,0.0324,0.0,0.636,0.29,121.174,79XEGQcmk20aHy2MSRpfyh,298667
0.796,0.591,-7.887,0.391,0.0492,0.582,0.0755,0.813,199.893,5QCpEvXvyYIG9jgTAwg47C,184320
0.551,0.965,-2.772,0.0452,0.00576,0.0,0.171,0.708,137.841,0ecA7bhTRuquuy7uSh0CXZ,168227
0.563,0.825,-4.997,0.0399,0.205,0.0,0.182,0.596,169.971,57JVjCd7U34ZquSXqrHuxx,273467
0.564,0.634,-10.204,0.0346,0.033,0.108,0.102,0.838,158.908,4Jjtkw6wdG5SCgw4vB7y6E,460312
0.489,0.893,-6.388,0.0411,0.0038,0.0,0.0922,0.617,152.234,2nn460Tc5Cr1rszQ0y1TPD,334267
0.633,0.807,-5.535,0.0493,0.0073,0.345,0.0802,0.562,127.979,4plWteom872xTLJ6QTXR3p,251133
0.442,0.491,-6.598,0.0246,0.00693,0.00491,0.114,0.125,79.954,5g1rzUEyVFNr2i4ifEjlVN,232120
0.435,0.822,-3.81,0.0369,0.00614,3.08e-05,0.142,0.469,146.205,66pHPOJRGUyKY4fzgsLt2I,226505
0.31,0.86,-3.361,0.0831,0.00186,0.0,0.158,0.542,121.989,67e2EfH34KRhJFnBeg0Bdg,190453
0.566,0.527,-11.216,0.034,0.03,3.25e-06,0.115,0.157,97.281,3NNkJwiHucP5QyUEAIMXra,184733
0.655,0.797,-6.878,0.0286,0.00839,9.92e-06,0.121,0.836,117.996,7MeUp2FtccINi9zxXf9hdO,209129
0.568,0.714,-7.139,0.0445,0.174,0.0,0.0429,0.955,146.338,1A7hIo1C8jacIQ5ZiCjc8g,213600
0.727,0.641,-11.074,0.0392,0.0234,0.0136,0.109,0.652,102.589,7GSCnEFxiD6Im98CbfySDw,198947
0.341,0.779,-9.239,0.0413,0.000283,0.0481,0.0918,0.66,108.32,4LTPyRMM9hEEadSXFdrHBI,368933
0.537,0.839,-3.893,0.0739,2.04e-05,0.000571,0.0991,0.381,141.916,1iQE1lZcS2u9kXe5xw2N3Z,254547
0.372,0.929,-4.675,0.06,2.37e-05,0.846,0.0976,0.253,119.555,33dCwRzjUaFkbRqnPP8CSP,327680
0.666,0.789,-6.217,0.039,0.00917,0.00491,0.0833,0.322,117.957,4HL8lbnRfucDgykXqLovt7,356987
0.304,0.927,-4.236,0.0477,1.42e-05,0.00428,0.106,0.619,165.994,1zCtzRratZnh6aKQLguPxm,278053
0.393,0.793,-7.8,0.0564,0.167,0.0,0.125,0.652,134.579,2S8NCvKVRbMrbBMvMLNjUQ,207400
0.649,0.846,-6.418,0.0617,0.0162,6.36e-05,0.0511,0.768,125.651,11WtZDdbNlLxLyMo9xozCb,216360
0.512,0.939,-4.074,0.0763,0.000477,3.81e-06,0.111,0.499,114.033,54xyZRSo57gZ1zJZb0UbS0,227726
0.533,0.537,-12.655,0.033,0.0468,0.0644,0.169,0.685,121.493,0j0EqIrkGzCUKObVRuDjNM,273560
0.479,0.923,-4.034,0.124,0.0264,0.137,0.43,0.553,141.255,1V6kRlJnTC4W319N0BvJag,273840
0.59,0.886,-7.995,0.0362,0.00079,0.00153,0.0884,0.567,133.34,6g07pGLohIi4rVWByiR2uG,249000
0.5,0.607,-12.501,0.0427,0.117,0.00046,0.0645,0.912,165.888,3vc3xF8INsEu1z6fyLaoWg,175800
0.662,0.771,-6.947,0.0362,0.0374,0.000346,0.228,0.924,96.047,5EQBiTpfSvEdw1jLn6s3uT,172707
0.535,0.824,-10.142,0.0391,0.625,0.0379,0.299,0.895,90.12,0Jl5bIEve3A4axcjY3EgDZ,250840
0.792,0.65,-8.995,0.0719,0.0991,3.28e-05,0.0651,0.92,107.057,2bs6sxMLxqZbOHk1CBqhu5,226147
0.683,0.734,-4.523,0.029,0.00112,0.0139,0.258,0.576,106.254,0PgNhIg5n0UAOBVn43b8b6,282400
0.449,0.956,-4.011,0.0398,0.000347,0.0,0.325,0.321,97.011,0CkSF2TAqIu8TJaVwwAOnT,226640
0.506,0.327,-9.574,0.0286,0.183,0.0,0.11,0.627,169.588,3YhcVZIWyakQSTUJD1YMt4,216640
0.637,0.794,-10.153,0.0431,0.557,8.18e-05,0.344,0.97,165.428,1vhlVbHnbKJPD7pqCC0cE7,248560
0.399,0.926,-5.793,0.0548,0.000504,0.816,0.371,0.544,99.95,5TIUC7TOJoye4g6IKcHOrq,232560
0.551,0.932,-8.0,0.0324,0.00115,0.00108,0.156,0.666,89.976,0Sfg0Pri6NypRrd6DYiWJc,273360
0.522,0.557,-10.414,0.0483,0.724,0.0,0.0973,0.807,141.79,1xLtNiWf1FN15N7ecfOCMP,153800
0.729,0.425,-10.207,0.0668,0.564,5.46e-05,0.22,0.863,136.642,7u5z9aFslubb9gBZOzSa1Y,282773
0.52,0.775,-5.803,0.0348,0.034,0.0,0.364,0.382,136.028,6xpDh0dXrkVp0Po1qrHUd8,249627
0.522,0.37,-8.364,0.0253,0.651,0.0,0.142,0.653,105.826,1AJ5F0FMTC3yFU3ocjy1gE,148533
0.36,0.991,-3.646,0.0555,0.125,0.0115,0.148,0.77,160.894,2azKYJwardDVyEdtiHNucT,198933
0.83,0.682,-7.16,0.134,0.676,0.000367,0.123,0.762,97.849,4zohK59ouRruiqESaTcOZW,239840
0.503,0.484,-12.833,0.0311,0.399,0.0,0.345,0.8,122.203,3QwbKe0s8TcNclzXAXHeHy,151800
0.679,0.802,-7.739,0.0406,0.236,2.33e-06,0.132,0.894,97.375,3p1JoOEhVkEnTaa4JzTMSk,439867
0.419,0.748,-8.142,0.0521,0.0946,0.000174,0.0916,0.417,85.02,6MCUdqOifrEomDtrgZlJ8O,281000
0.61,0.734,-9.862,0.034,0.237,6.02e-05,0.0489,0.701,111.698,0gqy8H7byrHRhBVtKkMVKy,235493
0.551,0.724,-7.09,0.032,0.00451,0.000167,0.116,0.559,111.243,1DCdIWCE5UFiObCsTSpKFv,327893
0.678,0.735,-4.725,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,2mZLaQDdLplafm3Y5HMr51,204655
0.662,0.653,-14.221,0.0315,0.0513,0.804,0.128,0.963,124.275,613lb0343fItmY5wOv68dv,113067
0.525,0.793,-6.232,0.103,0.024,0.0,0.123,0.524,78.925,2RnvSI9D1Cjai9HScpNbA0,237756
0.797,0.378,-10.799,0.0369,0.29,0.766,0.102,0.597,129.08,3ib6vdO6AJZWaehq0JoVlm,245927
0.721,0.819,-5.715,0.0269,0.413,0.0,0.196,0.867,96.02,2Gy3XMLbBxACZ4tXdFRGr7,212320
0.86,0.753,-9.132,0.296,0.0538,0.0,0.0791,0.699,101.937,7eEPFoJPjbmszecA4boMOb,237933
0.876,0.71,-12.908,0.347,0.0654,0.00312,0.918,0.724,98.305,0W2mz7mvaBaEsC4rmoRNPn,218333
0.782,0.589,-7.37,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,1dgWTMoHwTUnQhOQ8SR5fV,182960
0.559,0.795,-6.255,0.052,0.0787,4.83e-06,0.102,0.553,160.039,1RfPA6mxhOvc5dVK9MHReF,225427
0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,233640
0.49,0.75,-10.012,0.0353,0.145,2.37e-05,0.168,0.961,169.826,4LjJIibyUazknsZNZWHOgy,138200
0.491,0.958,-2.825,0.0676,0.00254,0.00282,0.0925,0.588,126.86,6C3PHLGvQkUwNgUgyaYzaC,259147
0.525,0.297,-18.161,0.0385,0.602,1.65e-06,0.0981,0.611,180.612,7zjT0bch5DSDlKV4ODSxag,248000
0.373,0.602,-10.45,0.0387,0.453,0.0212,0.0887,0.466,169.036,3iOCb374jRWeMTdBWFqetK,216533
0.846,0.686,-7.167,0.278,0.114,0.0,0.105,0.787,93.119,5jsl5OwqVCSiu1KqLI9J5h,266667
0.347,0.959,-3.86,0.0952,0.00034,5.12e-06,0.575,0.522,190.186,1jm8g4xRZ4cLCopSze6TSc,248200
0.39,0.836,-9.975,0.0764,0.00818,0.000151,0.0601,0.372,161.593,5LPx6fu4vKk8FheRq2DAn0,249693
0.365,0.722,-4.571,0.0398,0.0517,1.56e-06,0.0938,0.301,152.956,6qgiSeYw2abTYHrk98mn5h,277973
0.536,0.725,-5.329,0.042,0.00456,0.0145,0.114,0.177,168.066,6Mwsdm9f17jJPoWN3Sc8Of,210372
0.677,0.677,-6.141,0.0385,0.0464,0.000715,0.104,0.455,123.989,003DPlZklvW9GZnHma7RnQ,279703
0.662,0.61,-6.175,0.11,0.00909,0.0,0.11,0.578,154.101,7kDH4UQkVLaW9743hiCR2Y,224720
0.868,0.644,-10.987,0.194,0.159,0.00018,0.901,0.785,97.933,5OcyX5eg7VrJuI833qOCUc,459893
0.504,0.69,-5.451,0.042,0.069,0.0,0.515,0.654,84.073,7LzdE75Ii1HLGWhhIJK4hD,191275
0.614,0.598,-6.335,0.0561,0.00543,0.0,0.1,0.565,105.803,3ojTJaonfkL96iIWa47SU3,129478
0.804,0.657,-6.021,0.0385,0.000458,0.0119,0.189,0.36,123.013,6jKbDMEDQgctaEyH3tktNP,212439
0.439,0.674,-5.496,0.0814,0.304,0.0,0.107,0.411,78.514,5MaMZm6omtxOGxQOwSy39v,189677
0.458,0.706,-4.263,0.0405,0.339,0.0,0.0705,0.495,167.968,2uKRocOusXn7WpHrpvKN7O,234520
0.447,0.654,-9.337,0.0637,0.0724,0.000412,0.315,0.669,98.012,7cIgNSMvYGQUKyDpZLsFYP,192428
0.663,0.941,-3.714,0.0538,0.0529,6.09e-05,0.0639,0.588,128.015,6WDUvd96KA8LkrmXcvGr7X,204375
0.441,0.885,-4.793,0.0802,0.00911,0.0,0.27,0.352,126.426,1eitGFoUU3xPNW6JFFVKhb,237250
0.604,0.774,-5.616,0.0249,0.0197,2.92e-06,0.154,0.592,95.025,6gPWYi782wp4iAIfDtw2zm,188775
0.574,0.833,-5.095,0.0316,0.11,9.37e-06,0.223,0.53,161.989,5ZjBp6VmLmanS8Uk6Bw1zg,270160
0.322,0.766,-6.558,0.042,0.106,0.0,0.0747,0.561,149.114,41Nr8E10Q1ewRRAHNF1wqs,191507
0.723,0.775,-3.807,0.0553,0.0829,0.0,0.116,0.925,78.054,7CYgdHR1NpXX1TUKkBOg7p,218237
0.509,0.95,-4.535,0.061,0.000132,0.00302,0.0937,0.705,126.591,6ox3xc5CNTDQiAINfzP8Zw,312613
0.519,0.666,-9.732,0.0645,0.101,0.346,0.118,0.274,146.467,5HkLVhdVOifwVzQhuh51dL,141160
0.641,0.725,-7.376,0.039,0.16,0.00321,0.648,0.808,112.529,5piJiL6aRhvrKBa9YuEfS9,170133
0.63,0.796,-5.83,0.0279,0.00109,0.00106,0.186,0.539,102.887,1ZgZKhXuAnQdXwlLJOk7TU,296840
0.381,0.811,-5.087,0.0396,4.51e-05,0.00373,0.136,0.33,146.193,4C3bERZblPKwsIWHDjxdvw,228252
0.524,0.932,-7.06,0.0379,5.35e-06,0.647,0.366,0.787,125.022,3TkxGrRI4nwggeuEU5pFmp,167467
